date,year,month,day,market,category,price,price_filled,fill_method
2017-10-26,2017,10,26,Kanpur (CC),PREVAILING,438.0,438.0,observed
2017-10-26,2017,10,26,Luknow (CC),PREVAILING,450.0,450.0,observed
2017-10-26,2017,10,26,Muzaffurpur (CC),PREVAILING,NA,490.0,next_price
2017-10-26,2017,10,26,Nagpur,PREVAILING,403.0,403.0,observed
2017-10-26,2017,10,26,Patna,PREVAILING,NA,486.0,next_price
2017-10-26,2017,10,26,Ranchi  (CC),PREVAILING,NA,500.0,next_price
2017-10-26,2017,10,26,Varanasi (CC),PREVAILING,454.0,454.0,observed
2017-10-27,2017,10,27,Ahmedabad,NECC,442.0,442.0,observed
2017-10-27,2017,10,27,Ajmer,NECC,405.0,405.0,observed
2017-10-27,2017,10,27,Asansole,NECC,NA,500.0,next_price
2017-10-27,2017,10,27,Barwala,NECC,406.0,406.0,observed
2017-10-27,2017,10,27,Bengaluru (CC),NECC,425.0,425.0,observed
2017-10-27,2017,10,27,Brahmapur (OD),NECC,NA,305.0,next_price
2017-10-27,2017,10,27,Burdwan (CC),NECC,NA,504.0,next_price
2017-10-27,2017,10,27,Chennai (CC),NECC,430.0,430.0,observed
2017-10-27,2017,10,27,Chittoor,NECC,423.0,423.0,observed
2017-10-27,2017,10,27,Delhi (CC),NECC,418.0,418.0,observed
2017-10-27,2017,10,27,E.Godavari,NECC,402.0,402.0,observed
2017-10-27,2017,10,27,Hospet,NECC,390.0,390.0,observed
2017-10-27,2017,10,27,Hyderabad,NECC,403.0,403.0,observed
2017-10-27,2017,10,27,Jabalpur,NECC,NA,550.0,next_price
2017-10-27,2017,10,27,Kolkata (WB),NECC,432.0,432.0,observed
2017-10-27,2017,10,27,Ludhiana,NECC,394.0,394.0,observed
2017-10-27,2017,10,27,Midnapur (KOL),NECC,NA,504.0,next_price
2017-10-27,2017,10,27,Mumbai (CC),NECC,446.0,446.0,observed
2017-10-27,2017,10,27,Mysuru,NECC,428.0,428.0,observed
2017-10-27,2017,10,27,Namakkal,NECC,411.0,411.0,observed
2017-10-27,2017,10,27,Pune,NECC,442.0,442.0,observed
2017-10-27,2017,10,27,Raipur,NECC,423.0,423.0,observed
2017-10-27,2017,10,27,Surat,NECC,NA,445.0,next_price
2017-10-27,2017,10,27,Vijayawada,NECC,402.0,402.0,observed
2017-10-27,2017,10,27,Vizag,NECC,402.0,402.0,observed
2017-10-27,2017,10,27,W.Godavari,NECC,402.0,402.0,observed
2017-10-27,2017,10,27,Warangal,NECC,403.0,403.0,observed
2017-10-27,2017,10,27,Allahabad (CC),PREVAILING,428.0,428.0,observed
2017-10-27,2017,10,27,Bhopal,PREVAILING,418.0,418.0,observed
2017-10-27,2017,10,27,Indore (CC),PREVAILING,410.0,410.0,observed
2017-10-27,2017,10,27,Jabalpur,PREVAILING,418.0,418.0,observed
2017-10-27,2017,10,27,Kanpur (CC),PREVAILING,438.0,438.0,observed
2017-10-27,2017,10,27,Luknow (CC),PREVAILING,450.0,450.0,observed
2017-10-27,2017,10,27,Muzaffurpur (CC),PREVAILING,NA,490.0,next_price
2017-10-27,2017,10,27,Nagpur,PREVAILING,405.0,405.0,observed
2017-10-27,2017,10,27,Patna,PREVAILING,NA,486.0,next_price
2017-10-27,2017,10,27,Ranchi  (CC),PREVAILING,NA,500.0,next_price
2017-10-27,2017,10,27,Varanasi (CC),PREVAILING,454.0,454.0,observed
2017-10-28,2017,10,28,Ahmedabad,NECC,445.0,445.0,observed
2017-10-28,2017,10,28,Ajmer,NECC,412.0,412.0,observed
2017-10-28,2017,10,28,Asansole,NECC,NA,500.0,next_price
2017-10-28,2017,10,28,Barwala,NECC,411.0,411.0,observed
2017-10-28,2017,10,28,Bengaluru (CC),NECC,425.0,425.0,observed
2017-10-28,2017,10,28,Brahmapur (OD),NECC,NA,305.0,next_price
2017-10-28,2017,10,28,Burdwan (CC),NECC,NA,504.0,next_price
2017-10-28,2017,10,28,Chennai (CC),NECC,430.0,430.0,observed
2017-10-28,2017,10,28,Chittoor,NECC,423.0,423.0,observed
2017-10-28,2017,10,28,Delhi (CC),NECC,428.0,428.0,observed
2017-10-28,2017,10,28,E.Godavari,NECC,402.0,402.0,observed
2017-10-28,2017,10,28,Hospet,NECC,390.0,390.0,observed
2017-10-28,2017,10,28,Hyderabad,NECC,405.0,405.0,observed
2017-10-28,2017,10,28,Jabalpur,NECC,NA,550.0,next_price
2017-10-28,2017,10,28,Kolkata (WB),NECC,438.0,438.0,observed
2017-10-28,2017,10,28,Ludhiana,NECC,402.0,402.0,observed
2017-10-28,2017,10,28,Midnapur (KOL),NECC,NA,504.0,next_price
2017-10-28,2017,10,28,Mumbai (CC),NECC,450.0,450.0,observed
2017-10-28,2017,10,28,Mysuru,NECC,433.0,433.0,observed
2017-10-28,2017,10,28,Namakkal,NECC,414.0,414.0,observed
2017-10-28,2017,10,28,Pune,NECC,445.0,445.0,observed
2017-10-28,2017,10,28,Raipur,NECC,423.0,423.0,observed
2017-10-28,2017,10,28,Surat,NECC,NA,445.0,next_price
2017-10-28,2017,10,28,Vijayawada,NECC,402.0,402.0,observed
2017-10-28,2017,10,28,Vizag,NECC,402.0,402.0,observed
2017-10-28,2017,10,28,W.Godavari,NECC,402.0,402.0,observed
2017-10-28,2017,10,28,Warangal,NECC,405.0,405.0,observed
2017-10-28,2017,10,28,Allahabad (CC),PREVAILING,433.0,433.0,observed
2017-10-28,2017,10,28,Bhopal,PREVAILING,418.0,418.0,observed
2017-10-28,2017,10,28,Indore (CC),PREVAILING,414.0,414.0,observed
2017-10-28,2017,10,28,Jabalpur,PREVAILING,418.0,418.0,observed
2017-10-28,2017,10,28,Kanpur (CC),PREVAILING,448.0,448.0,observed
2017-10-28,2017,10,28,Luknow (CC),PREVAILING,463.0,463.0,observed
2017-10-28,2017,10,28,Muzaffurpur (CC),PREVAILING,NA,490.0,next_price
2017-10-28,2017,10,28,Nagpur,PREVAILING,407.0,407.0,observed
2017-10-28,2017,10,28,Patna,PREVAILING,NA,486.0,next_price
2017-10-28,2017,10,28,Ranchi  (CC),PREVAILING,NA,500.0,next_price
2017-10-28,2017,10,28,Varanasi (CC),PREVAILING,457.0,457.0,observed
2017-10-29,2017,10,29,Ahmedabad,NECC,447.0,447.0,observed
2017-10-29,2017,10,29,Ajmer,NECC,420.0,420.0,observed
2017-10-29,2017,10,29,Asansole,NECC,NA,500.0,next_price
2017-10-29,2017,10,29,Barwala,NECC,415.0,415.0,observed
2017-10-29,2017,10,29,Bengaluru (CC),NECC,430.0,430.0,observed
2017-10-29,2017,10,29,Brahmapur (OD),NECC,NA,305.0,next_price
2017-10-29,2017,10,29,Burdwan (CC),NECC,NA,504.0,next_price
2017-10-29,2017,10,29,Chennai (CC),NECC,440.0,440.0,observed
2017-10-29,2017,10,29,Chittoor,NECC,433.0,433.0,observed
2017-10-29,2017,10,29,Delhi (CC),NECC,430.0,430.0,observed
2017-10-29,2017,10,29,E.Godavari,NECC,406.0,406.0,observed
2017-10-29,2017,10,29,Hospet,NECC,395.0,395.0,observed
2017-10-29,2017,10,29,Hyderabad,NECC,408.0,408.0,observed
2017-10-29,2017,10,29,Jabalpur,NECC,NA,550.0,next_price
2017-10-29,2017,10,29,Kolkata (WB),NECC,440.0,440.0,observed
2017-10-29,2017,10,29,Ludhiana,NECC,408.0,408.0,observed
2017-10-29,2017,10,29,Midnapur (KOL),NECC,NA,504.0,next_price
2017-10-29,2017,10,29,Mumbai (CC),NECC,452.0,452.0,observed
2017-10-29,2017,10,29,Mysuru,NECC,433.0,433.0,observed
2017-10-29,2017,10,29,Namakkal,NECC,414.0,414.0,observed
2017-10-29,2017,10,29,Pune,NECC,452.0,452.0,observed
2017-10-29,2017,10,29,Raipur,NECC,428.0,428.0,observed
2017-10-29,2017,10,29,Surat,NECC,NA,445.0,next_price
2017-10-29,2017,10,29,Vijayawada,NECC,406.0,406.0,observed
2017-10-29,2017,10,29,Vizag,NECC,406.0,406.0,observed
2017-10-29,2017,10,29,W.Godavari,NECC,406.0,406.0,observed
2017-10-29,2017,10,29,Warangal,NECC,407.0,407.0,observed
2017-10-29,2017,10,29,Allahabad (CC),PREVAILING,443.0,443.0,observed
2017-10-29,2017,10,29,Bhopal,PREVAILING,430.0,430.0,observed
2017-10-29,2017,10,29,Indore (CC),PREVAILING,420.0,420.0,observed
2017-10-29,2017,10,29,Jabalpur,PREVAILING,423.0,423.0,observed
2017-10-29,2017,10,29,Kanpur (CC),PREVAILING,448.0,448.0,observed
2017-10-29,2017,10,29,Luknow (CC),PREVAILING,470.0,470.0,observed
2017-10-29,2017,10,29,Muzaffurpur (CC),PREVAILING,NA,490.0,next_price
2017-10-29,2017,10,29,Nagpur,PREVAILING,420.0,420.0,observed
2017-10-29,2017,10,29,Patna,PREVAILING,NA,486.0,next_price
2017-10-29,2017,10,29,Ranchi  (CC),PREVAILING,NA,500.0,next_price
2017-10-29,2017,10,29,Varanasi (CC),PREVAILING,460.0,460.0,observed
2017-10-30,2017,10,30,Ahmedabad,NECC,447.0,447.0,observed
2017-10-30,2017,10,30,Ajmer,NECC,431.0,431.0,observed
2017-10-30,2017,10,30,Asansole,NECC,NA,500.0,next_price
2017-10-30,2017,10,30,Barwala,NECC,429.0,429.0,observed
2017-10-30,2017,10,30,Bengaluru (CC),NECC,430.0,430.0,observed
2017-10-30,2017,10,30,Brahmapur (OD),NECC,NA,305.0,next_price
2017-10-30,2017,10,30,Burdwan (CC),NECC,NA,504.0,next_price
2017-10-30,2017,10,30,Chennai (CC),NECC,440.0,440.0,observed
2017-10-30,2017,10,30,Chittoor,NECC,433.0,433.0,observed
2017-10-30,2017,10,30,Delhi (CC),NECC,440.0,440.0,observed
2017-10-30,2017,10,30,E.Godavari,NECC,410.0,410.0,observed
2017-10-30,2017,10,30,Hospet,NECC,395.0,395.0,observed
2017-10-30,2017,10,30,Hyderabad,NECC,416.0,416.0,observed
2017-10-30,2017,10,30,Jabalpur,NECC,NA,550.0,next_price
2017-10-30,2017,10,30,Kolkata (WB),NECC,446.0,446.0,observed
2017-10-30,2017,10,30,Ludhiana,NECC,415.0,415.0,observed
2017-10-30,2017,10,30,Midnapur (KOL),NECC,NA,504.0,next_price
2017-10-30,2017,10,30,Mumbai (CC),NECC,452.0,452.0,observed
2017-10-30,2017,10,30,Mysuru,NECC,440.0,440.0,observed
2017-10-30,2017,10,30,Namakkal,NECC,420.0,420.0,observed
2017-10-30,2017,10,30,Pune,NECC,452.0,452.0,observed
2017-10-30,2017,10,30,Raipur,NECC,439.0,439.0,observed
2017-10-30,2017,10,30,Surat,NECC,NA,445.0,next_price
2017-10-30,2017,10,30,Vijayawada,NECC,410.0,410.0,observed
2017-10-30,2017,10,30,Vizag,NECC,410.0,410.0,observed
2017-10-30,2017,10,30,W.Godavari,NECC,410.0,410.0,observed
2017-10-30,2017,10,30,Warangal,NECC,410.0,410.0,observed
2017-10-30,2017,10,30,Allahabad (CC),PREVAILING,448.0,448.0,observed
2017-10-30,2017,10,30,Bhopal,PREVAILING,435.0,435.0,observed
2017-10-30,2017,10,30,Indore (CC),PREVAILING,422.0,422.0,observed
2017-10-30,2017,10,30,Jabalpur,PREVAILING,433.0,433.0,observed
2017-10-30,2017,10,30,Kanpur (CC),PREVAILING,457.0,457.0,observed
2017-10-30,2017,10,30,Luknow (CC),PREVAILING,475.0,475.0,observed
2017-10-30,2017,10,30,Muzaffurpur (CC),PREVAILING,NA,490.0,next_price
2017-10-30,2017,10,30,Nagpur,PREVAILING,432.0,432.0,observed
2017-10-30,2017,10,30,Patna,PREVAILING,NA,486.0,next_price
2017-10-30,2017,10,30,Ranchi  (CC),PREVAILING,NA,500.0,next_price
2017-10-30,2017,10,30,Varanasi (CC),PREVAILING,467.0,467.0,observed
2017-10-31,2017,10,31,Ahmedabad,NECC,455.0,455.0,observed
2017-10-31,2017,10,31,Ajmer,NECC,442.0,442.0,observed
2017-10-31,2017,10,31,Asansole,NECC,NA,500.0,next_price
2017-10-31,2017,10,31,Barwala,NECC,435.0,435.0,observed
2017-10-31,2017,10,31,Bengaluru (CC),NECC,440.0,440.0,observed
2017-10-31,2017,10,31,Brahmapur (OD),NECC,NA,305.0,next_price
2017-10-31,2017,10,31,Burdwan (CC),NECC,NA,504.0,next_price
2017-10-31,2017,10,31,Chennai (CC),NECC,450.0,450.0,observed
2017-10-31,2017,10,31,Chittoor,NECC,443.0,443.0,observed
2017-10-31,2017,10,31,Delhi (CC),NECC,450.0,450.0,observed
2017-10-31,2017,10,31,E.Godavari,NECC,414.0,414.0,observed
2017-10-31,2017,10,31,Hospet,NECC,405.0,405.0,observed
2017-10-31,2017,10,31,Hyderabad,NECC,421.0,421.0,observed
2017-10-31,2017,10,31,Jabalpur,NECC,NA,550.0,next_price
2017-10-31,2017,10,31,Kolkata (WB),NECC,451.0,451.0,observed
2017-10-31,2017,10,31,Ludhiana,NECC,425.0,425.0,observed
2017-10-31,2017,10,31,Midnapur (KOL),NECC,NA,504.0,next_price
2017-10-31,2017,10,31,Mumbai (CC),NECC,462.0,462.0,observed
2017-10-31,2017,10,31,Mysuru,NECC,440.0,440.0,observed
2017-10-31,2017,10,31,Namakkal,NECC,420.0,420.0,observed
2017-10-31,2017,10,31,Pune,NECC,465.0,465.0,observed
2017-10-31,2017,10,31,Raipur,NECC,448.0,448.0,observed
2017-10-31,2017,10,31,Surat,NECC,NA,445.0,next_price
2017-10-31,2017,10,31,Vijayawada,NECC,414.0,414.0,observed
2017-10-31,2017,10,31,Vizag,NECC,414.0,414.0,observed
2017-10-31,2017,10,31,W.Godavari,NECC,414.0,414.0,observed
2017-10-31,2017,10,31,Warangal,NECC,418.0,418.0,observed
2017-10-31,2017,10,31,Allahabad (CC),PREVAILING,462.0,462.0,observed
2017-10-31,2017,10,31,Bhopal,PREVAILING,438.0,438.0,observed
2017-10-31,2017,10,31,Indore (CC),PREVAILING,430.0,430.0,observed
2017-10-31,2017,10,31,Jabalpur,PREVAILING,445.0,445.0,observed
2017-10-31,2017,10,31,Kanpur (CC),PREVAILING,457.0,457.0,observed
2017-10-31,2017,10,31,Luknow (CC),PREVAILING,490.0,490.0,observed
2017-10-31,2017,10,31,Muzaffurpur (CC),PREVAILING,NA,490.0,next_price
2017-10-31,2017,10,31,Nagpur,PREVAILING,440.0,440.0,observed
2017-10-31,2017,10,31,Patna,PREVAILING,NA,486.0,next_price
2017-10-31,2017,10,31,Ranchi  (CC),PREVAILING,NA,500.0,next_price
2017-10-31,2017,10,31,Varanasi (CC),PREVAILING,473.0,473.0,observed
2017-11-01,2017,11,1,Ahmedabad,NECC,460.0,460.0,observed
2017-11-01,2017,11,1,Ajmer,NECC,442.0,442.0,observed
2017-11-01,2017,11,1,Asansole,NECC,NA,500.0,next_price
2017-11-01,2017,11,1,Barwala,NECC,441.0,441.0,observed
2017-11-01,2017,11,1,Bengaluru (CC),NECC,445.0,445.0,observed
2017-11-01,2017,11,1,Brahmapur (OD),NECC,NA,305.0,next_price
2017-11-01,2017,11,1,Burdwan (CC),NECC,NA,504.0,next_price
2017-11-01,2017,11,1,Chennai (CC),NECC,460.0,460.0,observed
2017-11-01,2017,11,1,Chittoor,NECC,453.0,453.0,observed
2017-11-01,2017,11,1,Delhi (CC),NECC,455.0,455.0,observed
2017-11-01,2017,11,1,E.Godavari,NECC,420.0,420.0,observed
2017-11-01,2017,11,1,Hospet,NECC,410.0,410.0,observed
2017-11-01,2017,11,1,Hyderabad,NECC,427.0,427.0,observed
2017-11-01,2017,11,1,Jabalpur,NECC,NA,550.0,next_price
2017-11-01,2017,11,1,Kolkata (WB),NECC,456.0,456.0,observed
2017-11-01,2017,11,1,Ludhiana,NECC,425.0,425.0,observed
2017-11-01,2017,11,1,Midnapur (KOL),NECC,NA,504.0,next_price
2017-11-01,2017,11,1,Mumbai (CC),NECC,468.0,468.0,observed
2017-11-01,2017,11,1,Mysuru,NECC,440.0,440.0,observed
2017-11-01,2017,11,1,Namakkal,NECC,420.0,420.0,observed
2017-11-01,2017,11,1,Pune,NECC,468.0,468.0,observed
2017-11-01,2017,11,1,Raipur,NECC,455.0,455.0,observed
2017-11-01,2017,11,1,Surat,NECC,NA,445.0,next_price
2017-11-01,2017,11,1,Vijayawada,NECC,420.0,420.0,observed
2017-11-01,2017,11,1,Vizag,NECC,420.0,420.0,observed
2017-11-01,2017,11,1,W.Godavari,NECC,420.0,420.0,observed
2017-11-01,2017,11,1,Warangal,NECC,423.0,423.0,observed
2017-11-01,2017,11,1,Allahabad (CC),PREVAILING,476.0,476.0,observed
2017-11-01,2017,11,1,Bhopal,PREVAILING,460.0,460.0,observed
2017-11-01,2017,11,1,Indore (CC),PREVAILING,450.0,450.0,observed
2017-11-01,2017,11,1,Jabalpur,PREVAILING,458.0,458.0,observed
2017-11-01,2017,11,1,Kanpur (CC),PREVAILING,471.0,471.0,observed
2017-11-01,2017,11,1,Luknow (CC),PREVAILING,490.0,490.0,observed
2017-11-01,2017,11,1,Muzaffurpur (CC),PREVAILING,NA,490.0,next_price
2017-11-01,2017,11,1,Nagpur,PREVAILING,450.0,450.0,observed
2017-11-01,2017,11,1,Patna,PREVAILING,NA,486.0,next_price
2017-11-01,2017,11,1,Ranchi  (CC),PREVAILING,NA,500.0,next_price
2017-11-01,2017,11,1,Varanasi (CC),PREVAILING,477.0,477.0,observed
2017-11-02,2017,11,2,Ahmedabad,NECC,465.0,465.0,observed
2017-11-02,2017,11,2,Ajmer,NECC,443.0,443.0,observed
2017-11-02,2017,11,2,Asansole,NECC,NA,500.0,next_price
2017-11-02,2017,11,2,Barwala,NECC,441.0,441.0,observed
2017-11-02,2017,11,2,Bengaluru (CC),NECC,450.0,450.0,observed
2017-11-02,2017,11,2,Brahmapur (OD),NECC,NA,305.0,next_price
2017-11-02,2017,11,2,Burdwan (CC),NECC,NA,504.0,next_price
2017-11-02,2017,11,2,Chennai (CC),NECC,460.0,460.0,observed
2017-11-02,2017,11,2,Chittoor,NECC,453.0,453.0,observed
2017-11-02,2017,11,2,Delhi (CC),NECC,460.0,460.0,observed
2017-11-02,2017,11,2,E.Godavari,NECC,426.0,426.0,observed
2017-11-02,2017,11,2,Hospet,NECC,415.0,415.0,observed
2017-11-02,2017,11,2,Hyderabad,NECC,432.0,432.0,observed
2017-11-02,2017,11,2,Jabalpur,NECC,NA,550.0,next_price
2017-11-02,2017,11,2,Kolkata (WB),NECC,462.0,462.0,observed
2017-11-02,2017,11,2,Ludhiana,NECC,431.0,431.0,observed
2017-11-02,2017,11,2,Midnapur (KOL),NECC,NA,504.0,next_price
2017-11-02,2017,11,2,Mumbai (CC),NECC,474.0,474.0,observed
2017-11-02,2017,11,2,Mysuru,NECC,452.0,452.0,observed
2017-11-02,2017,11,2,Namakkal,NECC,426.0,426.0,observed
2017-11-02,2017,11,2,Pune,NECC,475.0,475.0,observed
2017-11-02,2017,11,2,Raipur,NECC,462.0,462.0,observed
2017-11-02,2017,11,2,Surat,NECC,NA,445.0,next_price
2017-11-02,2017,11,2,Vijayawada,NECC,426.0,426.0,observed
2017-11-02,2017,11,2,Vizag,NECC,426.0,426.0,observed
2017-11-02,2017,11,2,W.Godavari,NECC,426.0,426.0,observed
2017-11-02,2017,11,2,Warangal,NECC,429.0,429.0,observed
2017-11-02,2017,11,2,Allahabad (CC),PREVAILING,476.0,476.0,observed
2017-11-02,2017,11,2,Bhopal,PREVAILING,470.0,470.0,observed
2017-11-02,2017,11,2,Indore (CC),PREVAILING,460.0,460.0,observed
2017-11-02,2017,11,2,Jabalpur,PREVAILING,458.0,458.0,observed
2017-11-02,2017,11,2,Kanpur (CC),PREVAILING,471.0,471.0,observed
2017-11-02,2017,11,2,Luknow (CC),PREVAILING,500.0,500.0,observed
2017-11-02,2017,11,2,Muzaffurpur (CC),PREVAILING,NA,490.0,next_price
2017-11-02,2017,11,2,Nagpur,PREVAILING,455.0,455.0,observed
2017-11-02,2017,11,2,Patna,PREVAILING,NA,486.0,next_price
2017-11-02,2017,11,2,Ranchi  (CC),PREVAILING,NA,500.0,next_price
2017-11-02,2017,11,2,Varanasi (CC),PREVAILING,480.0,480.0,observed
2017-11-03,2017,11,3,Ahmedabad,NECC,470.0,470.0,observed
2017-11-03,2017,11,3,Ajmer,NECC,448.0,448.0,observed
2017-11-03,2017,11,3,Asansole,NECC,NA,500.0,next_price
2017-11-03,2017,11,3,Barwala,NECC,445.0,445.0,observed
2017-11-03,2017,11,3,Bengaluru (CC),NECC,455.0,455.0,observed
2017-11-03,2017,11,3,Brahmapur (OD),NECC,NA,305.0,next_price
2017-11-03,2017,11,3,Burdwan (CC),NECC,NA,504.0,next_price
2017-11-03,2017,11,3,Chennai (CC),NECC,467.0,467.0,observed
2017-11-03,2017,11,3,Chittoor,NECC,460.0,460.0,observed
2017-11-03,2017,11,3,Delhi (CC),NECC,460.0,460.0,observed
2017-11-03,2017,11,3,E.Godavari,NECC,430.0,430.0,observed
2017-11-03,2017,11,3,Hospet,NECC,419.0,419.0,observed
2017-11-03,2017,11,3,Hyderabad,NECC,437.0,437.0,observed
2017-11-03,2017,11,3,Jabalpur,NECC,NA,550.0,next_price
2017-11-03,2017,11,3,Kolkata (WB),NECC,470.0,470.0,observed
2017-11-03,2017,11,3,Ludhiana,NECC,435.0,435.0,observed
2017-11-03,2017,11,3,Midnapur (KOL),NECC,NA,504.0,next_price
2017-11-03,2017,11,3,Mumbai (CC),NECC,479.0,479.0,observed
2017-11-03,2017,11,3,Mysuru,NECC,452.0,452.0,observed
2017-11-03,2017,11,3,Namakkal,NECC,426.0,426.0,observed
2017-11-03,2017,11,3,Pune,NECC,480.0,480.0,observed
2017-11-03,2017,11,3,Raipur,NECC,466.0,466.0,observed
2017-11-03,2017,11,3,Surat,NECC,NA,445.0,next_price
2017-11-03,2017,11,3,Vijayawada,NECC,430.0,430.0,observed
2017-11-03,2017,11,3,Vizag,NECC,430.0,430.0,observed
2017-11-03,2017,11,3,W.Godavari,NECC,430.0,430.0,observed
2017-11-03,2017,11,3,Warangal,NECC,434.0,434.0,observed
2017-11-03,2017,11,3,Allahabad (CC),PREVAILING,486.0,486.0,observed
2017-11-03,2017,11,3,Bhopal,PREVAILING,470.0,470.0,observed
2017-11-03,2017,11,3,Indore (CC),PREVAILING,465.0,465.0,observed
2017-11-03,2017,11,3,Jabalpur,PREVAILING,470.0,470.0,observed
2017-11-03,2017,11,3,Kanpur (CC),PREVAILING,471.0,471.0,observed
2017-11-03,2017,11,3,Luknow (CC),PREVAILING,500.0,500.0,observed
2017-11-03,2017,11,3,Muzaffurpur (CC),PREVAILING,NA,490.0,next_price
2017-11-03,2017,11,3,Nagpur,PREVAILING,455.0,455.0,observed
2017-11-03,2017,11,3,Patna,PREVAILING,NA,486.0,next_price
2017-11-03,2017,11,3,Ranchi  (CC),PREVAILING,NA,500.0,next_price
2017-11-03,2017,11,3,Varanasi (CC),PREVAILING,487.0,487.0,observed
2017-11-04,2017,11,4,Ahmedabad,NECC,475.0,475.0,observed
2017-11-04,2017,11,4,Ajmer,NECC,456.0,456.0,observed
2017-11-04,2017,11,4,Asansole,NECC,NA,500.0,next_price
2017-11-04,2017,11,4,Barwala,NECC,455.0,455.0,observed
2017-11-04,2017,11,4,Bengaluru (CC),NECC,460.0,460.0,observed
2017-11-04,2017,11,4,Brahmapur (OD),NECC,NA,305.0,next_price
2017-11-04,2017,11,4,Burdwan (CC),NECC,NA,504.0,next_price
2017-11-04,2017,11,4,Chennai (CC),NECC,467.0,467.0,observed
2017-11-04,2017,11,4,Chittoor,NECC,460.0,460.0,observed
2017-11-04,2017,11,4,Delhi (CC),NECC,470.0,470.0,observed
2017-11-04,2017,11,4,E.Godavari,NECC,434.0,434.0,observed
2017-11-04,2017,11,4,Hospet,NECC,424.0,424.0,observed
2017-11-04,2017,11,4,Hyderabad,NECC,442.0,442.0,observed
2017-11-04,2017,11,4,Jabalpur,NECC,NA,550.0,next_price
2017-11-04,2017,11,4,Kolkata (WB),NECC,476.0,476.0,observed
2017-11-04,2017,11,4,Ludhiana,NECC,445.0,445.0,observed
2017-11-04,2017,11,4,Midnapur (KOL),NECC,NA,504.0,next_price
2017-11-04,2017,11,4,Mumbai (CC),NECC,484.0,484.0,observed
2017-11-04,2017,11,4,Mysuru,NECC,462.0,462.0,observed
2017-11-04,2017,11,4,Namakkal,NECC,432.0,432.0,observed
2017-11-04,2017,11,4,Pune,NECC,485.0,485.0,observed
2017-11-04,2017,11,4,Raipur,NECC,470.0,470.0,observed
2017-11-04,2017,11,4,Surat,NECC,NA,445.0,next_price
2017-11-04,2017,11,4,Vijayawada,NECC,434.0,434.0,observed
2017-11-04,2017,11,4,Vizag,NECC,434.0,434.0,observed
2017-11-04,2017,11,4,W.Godavari,NECC,434.0,434.0,observed
2017-11-04,2017,11,4,Warangal,NECC,439.0,439.0,observed
2017-11-04,2017,11,4,Allahabad (CC),PREVAILING,495.0,495.0,observed
2017-11-04,2017,11,4,Bhopal,PREVAILING,475.0,475.0,observed
2017-11-04,2017,11,4,Indore (CC),PREVAILING,475.0,475.0,observed
2017-11-04,2017,11,4,Jabalpur,PREVAILING,476.0,476.0,observed
2017-11-04,2017,11,4,Kanpur (CC),PREVAILING,471.0,471.0,observed
2017-11-04,2017,11,4,Luknow (CC),PREVAILING,500.0,500.0,observed
2017-11-04,2017,11,4,Muzaffurpur (CC),PREVAILING,NA,490.0,next_price
2017-11-04,2017,11,4,Nagpur,PREVAILING,470.0,470.0,observed
2017-11-04,2017,11,4,Patna,PREVAILING,NA,486.0,next_price
2017-11-04,2017,11,4,Ranchi  (CC),PREVAILING,NA,500.0,next_price
2017-11-04,2017,11,4,Varanasi (CC),PREVAILING,497.0,497.0,observed
2017-11-05,2017,11,5,Ahmedabad,NECC,480.0,480.0,observed
2017-11-05,2017,11,5,Ajmer,NECC,467.0,467.0,observed
2017-11-05,2017,11,5,Asansole,NECC,NA,500.0,next_price
2017-11-05,2017,11,5,Barwala,NECC,465.0,465.0,observed
2017-11-05,2017,11,5,Bengaluru (CC),NECC,465.0,465.0,observed
2017-11-05,2017,11,5,Brahmapur (OD),NECC,NA,305.0,next_price
2017-11-05,2017,11,5,Burdwan (CC),NECC,NA,504.0,next_price
2017-11-05,2017,11,5,Chennai (CC),NECC,475.0,475.0,observed
2017-11-05,2017,11,5,Chittoor,NECC,468.0,468.0,observed
2017-11-05,2017,11,5,Delhi (CC),NECC,483.0,483.0,observed
2017-11-05,2017,11,5,E.Godavari,NECC,440.0,440.0,observed
2017-11-05,2017,11,5,Hospet,NECC,429.0,429.0,observed
2017-11-05,2017,11,5,Hyderabad,NECC,447.0,447.0,observed
2017-11-05,2017,11,5,Jabalpur,NECC,NA,550.0,next_price
2017-11-05,2017,11,5,Kolkata (WB),NECC,487.0,487.0,observed
2017-11-05,2017,11,5,Ludhiana,NECC,455.0,455.0,observed
2017-11-05,2017,11,5,Midnapur (KOL),NECC,NA,504.0,next_price
2017-11-05,2017,11,5,Mumbai (CC),NECC,489.0,489.0,observed
2017-11-05,2017,11,5,Mysuru,NECC,462.0,462.0,observed
2017-11-05,2017,11,5,Namakkal,NECC,432.0,432.0,observed
2017-11-05,2017,11,5,Pune,NECC,495.0,495.0,observed
2017-11-05,2017,11,5,Raipur,NECC,475.0,475.0,observed
2017-11-05,2017,11,5,Surat,NECC,NA,445.0,next_price
2017-11-05,2017,11,5,Vijayawada,NECC,440.0,440.0,observed
2017-11-05,2017,11,5,Vizag,NECC,440.0,440.0,observed
2017-11-05,2017,11,5,W.Godavari,NECC,440.0,440.0,observed
2017-11-05,2017,11,5,Warangal,NECC,444.0,444.0,observed
2017-11-05,2017,11,5,Allahabad (CC),PREVAILING,500.0,500.0,observed
